1.628015911900961328e+03 -4.536914806428926639e-03 2.239628471489679064e-05
1.628036745778640125e+03 -4.428868427694188092e-03 2.238761428061597833e-05
1.628057579656319831e+03 -3.982759074673380972e-03 2.238049603596865372e-05
1.628078413533534331e+03 -3.119996620876586135e-03 2.237490087739918838e-05
1.628099247410748376e+03 -4.216981664878827196e-03 2.235462540031174798e-05
1.628224250668444483e+03 -5.403663152843019013e-03 2.223827908609659894e-05
1.628245084544261545e+03 -3.515401226927394873e-03 2.223006945811322707e-05
1.628265918419146601e+03 -4.086357688179331760e-03 2.220395871812239446e-05
1.628328420043803362e+03 -1.017778293110660481e-02 2.209077984087808182e-05
1.628349253917757778e+03 -1.345218878195864054e-02 2.204344290764929611e-05
1.628370087792177856e+03 -1.794114229305621144e-02 2.198819465788232565e-05
1.628411755539155365e+03 -1.780940299304578645e-02 2.194555552359114527e-05
1.628432589412644120e+03 -1.258164518105697738e-02 2.196433944345265352e-05
1.628453423285666531e+03 -9.207993647393664105e-03 2.197208341454597738e-05
1.628495091030782078e+03 7.062796864821807574e-04 2.198565294735748850e-05
1.628578426517751495e+03 2.529095516356982820e-02 2.191122787972803114e-05
1.628599260388911489e+03 2.727121926225917203e-02 2.188028837479927038e-05
1.628640928130301063e+03 3.577797066588384034e-02 2.187703362716154871e-05
1.628661762000530416e+03 3.739857968770177177e-02 2.188475334529184832e-05
1.628682595870759087e+03 3.907711448747752669e-02 2.190904996364854420e-05
1.628703429740055981e+03 3.788423809438856704e-02 2.193097949281417008e-05
1.628745097478652497e+03 3.256047440816522975e-02 2.198852207288314118e-05
1.628765931347483502e+03 2.664385427492688141e-02 2.201195771105250834e-05
1.628786765215850210e+03 2.117857924433641514e-02 2.203079741272897135e-05
1.628807599084216918e+03 1.400794919718462150e-02 2.204380912739094841e-05
1.628849266819552668e+03 9.938252654641210881e-03 2.208301646741433788e-05
1.628870100686987371e+03 8.480138554611715840e-03 2.208530352182743226e-05
1.628890934553956868e+03 6.220005633203462558e-03 2.208223552200498817e-05
1.628911768420926364e+03 4.880017560686233935e-03 2.208596077712536202e-05
1.628932602286964539e+03 6.210304594822080304e-03 2.210778844384629011e-05
1.628953436153467919e+03 6.173252929750683293e-03 2.212115667706470774e-05
1.628974270019039523e+03 5.293379574789147668e-03 2.212779713834047392e-05
1.628995103884612490e+03 4.887204801875211224e-03 2.213815072825510013e-05
1.629015937749719797e+03 5.077854679477744604e-03 2.215172753695551750e-05
1.629036771614360532e+03 5.560762084324877286e-03 2.216674254636321096e-05
1.629057605479000813e+03 4.280336452825661553e-03 2.216972566081507187e-05
1.629078439343177024e+03 8.490199932477127120e-04 2.215822248045314495e-05
1.629099273206887574e+03 -3.621641352133941893e-04 2.216154513638732843e-05
1.629120107070596532e+03 -3.863626392797137044e-05 2.217460293167904852e-05
1.629140940933839829e+03 -3.051554042962090207e-04 2.218376085051662760e-05
1.629161774796618374e+03 3.620263939041468149e-04 2.219832232951579026e-05
1.629182608659396919e+03 -5.044428063877282042e-04 2.220147764000511624e-05
1.629203442521244142e+03 -1.958552163610960406e-03 2.219943554051855629e-05
1.629224276383557026e+03 -2.238336204939517238e-03 2.220411878767834910e-05
1.629245110244938587e+03 -1.717920424711416594e-03 2.221291048677427588e-05
1.629265944106320148e+03 -3.224428983189087106e-03 2.220662411875864818e-05
1.629286777967236048e+03 -4.232673569374401090e-03 2.220160375541283489e-05
1.629307611827685832e+03 -8.862762473839436161e-03 2.216991483392665493e-05
1.629328445687669500e+03 -9.574063256527876042e-03 2.216235761064860865e-05
1.629349279547654078e+03 -1.162586035050094946e-02 2.214347667893500678e-05
1.629370113407172994e+03 -1.423140014167711964e-02 2.211894480683698481e-05
1.629390947266692820e+03 -1.541745790796356097e-02 2.210235578012908149e-05
1.629411781125279504e+03 -1.670743029367738330e-02 2.208323474408154598e-05
1.629432614983866642e+03 -1.858768056777615474e-02 2.205937710435557515e-05
1.629453448841988575e+03 -1.817104389239887485e-02 2.205076487718601630e-05
1.629474282700110052e+03 -1.506330800763144850e-02 2.206004163554241117e-05
1.629495116557301117e+03 -1.297902924894778209e-02 2.206170053821320082e-05
1.629515950414491499e+03 -1.104080613181346315e-02 2.206200855084359627e-05
1.629536784271216220e+03 -7.072850944757957947e-03 2.207561203780333998e-05
1.629557618127474598e+03 -5.161582811197495957e-03 2.207527492161731611e-05
1.629578451983733885e+03 -2.492579561578001091e-03 2.207992178933257084e-05
1.629599285839528420e+03 1.310035384220697985e-03 2.209211132854805933e-05
1.629620119694855475e+03 3.367468967508946420e-04 2.207128530919999114e-05
1.629640953549716869e+03 2.219486915471025057e-03 2.206962640652920148e-05
1.629661787404579627e+03 3.180675225086693203e-03 2.206209343621417946e-05
1.629682621258511062e+03 2.475783450949120557e-03 2.204267651401776231e-05
1.629703455112441588e+03 5.060924954203516180e-03 2.204641389561964659e-05
1.629724288966372114e+03 5.343517695164834436e-03 2.203437715007120309e-05
1.629745122819371318e+03 5.255120927038170464e-03 2.202025707499906756e-05
1.629765956672370521e+03 3.596810594515664761e-03 2.199619813567999985e-05
1.629786790524437947e+03 4.275673108045108251e-03 2.198965711155262938e-05
1.629807624376973081e+03 6.960223354226746650e-03 2.199816990157378913e-05
1.629828458228575983e+03 9.248260287677445568e-03 2.198714207928711856e-05
1.629849292079712541e+03 1.464041957297346208e-02 2.197695098422474568e-05
1.629870125930848644e+03 1.916066430084550909e-02 2.194967852730509854e-05
1.629890959781519996e+03 2.397093968243191320e-02 2.192394128294482110e-05
1.629911793631725459e+03 2.750941056490363579e-02 2.189473343957591936e-05
1.629932627481465488e+03 2.987740346937195479e-02 2.186335253072013146e-05
1.629953461331205517e+03 3.150355840470753233e-02 2.184063478025624960e-05
1.629974295180013996e+03 3.488831418853366451e-02 2.183872364677001926e-05
1.629995129028822475e+03 3.869780640001929672e-02 2.185623671136910893e-05
1.630015962877164384e+03 4.030618310240596802e-02 2.187679109753131636e-05
1.630036796725041995e+03 4.103555814305537286e-02 2.190718733608835897e-05
1.630057630572919606e+03 4.085862067160539457e-02 2.193869921094446969e-05
1.630078464419865213e+03 3.905562942224638512e-02 2.197698251307667619e-05
1.630099298266810820e+03 3.560320506769554250e-02 2.200232443413967291e-05
1.630120132113291675e+03 2.977369140127594793e-02 2.201890133436606580e-05
1.630140965959305504e+03 2.375255101299023064e-02 2.203031720406111084e-05
1.630161799804854581e+03 1.713553169353099204e-02 2.202985397246736831e-05
1.630182633650404114e+03 1.332454363467727720e-02 2.202481663204743702e-05
1.630203467495021414e+03 1.193937087441543365e-02 2.202429276804613556e-05
1.630224301339637805e+03 9.522715290708583247e-03 2.201814706721604242e-05
1.630245135183790353e+03 8.904927703616949408e-03 2.202505431108506520e-05
1.630265969027476331e+03 7.840903524553244353e-03 2.202938346498471613e-05
1.630286802871163218e+03 4.990992193286580836e-03 2.202237435867099557e-05
1.630307636713917873e+03 5.003540999635514019e-03 2.203462453029404299e-05
1.630328470556672983e+03 4.343278895789670635e-03 2.204340167761215726e-05
1.630349304398496542e+03 5.535359984574883541e-03 2.206367230410699010e-05
1.630370138240319193e+03 4.892488158498298212e-03 2.207169275897878229e-05
1.630390972081676864e+03 2.585269123401623403e-03 2.206760613470936370e-05
1.630411805923035445e+03 -8.746404061443779909e-05 2.206035449876541079e-05
1.630432639763461793e+03 -5.874799237580941025e-03 2.203075618269183250e-05
1.630453473603422935e+03 -1.227450060289436706e-02 2.199653040127341955e-05
1.630474307443384077e+03 -1.798470901916049414e-02 2.196687387808858442e-05
1.630495141282879104e+03 -2.127856846080389275e-02 2.195407073890861049e-05
1.630515975121908014e+03 -2.045443349128961419e-02 2.196990549846649044e-05
1.630536808960472172e+03 -1.761458172854879489e-02 2.199995491965230082e-05
1.630557642798571123e+03 -1.411336130785589837e-02 2.203360105525446094e-05
1.630578476636204414e+03 -1.247107362185506663e-02 2.205313196637708630e-05
1.630599310473835885e+03 -9.231986203008690772e-03 2.208277393778410554e-05
1.630620144310537398e+03 -4.154821096597482999e-03 2.212288833862456676e-05
1.630640978147238457e+03 -2.464883099609682660e-03 2.213778208321714574e-05
1.630661811983473399e+03 -3.848392470852113334e-03 2.212938570741849629e-05
